review_id,review_text,review_rating,review_title
197033186,Mes cheveux ¨¦tais doux et soyeux bien d¨¦m¨ºller sans aucun noeud.L'application c'est fais facilement.,5.0,Mes cheveux ¨¦tais doux et soyeux bien d¨¦m¨ºller sans aucun noeud.L'application c'est fais facilement.
229914867,"Je trouve ce produit G?NIALE. Maman de deux enfants, j¡¯ai rarement le temps de prendre mon temps... donc ce produit tout en 1 est vraiment une b¨¦n¨¦diction pour les mamans comme moi. J¡¯ai aimer l¡¯odeur fra?che du #pinea-c, la texture est bien aussi et le produit p¨¦n¨¨tre bien la peau sans laisser de trace ou pellicule. Je recommence grandement !! #garnier #greenlabs #gift",5.0,#review pinea-C
196991462,Bonne cr¨¨me solaire. J'aime bien pour le sport,4.0,Bonne cr¨¨me solaire. J'aime bien pour le sport
200671962,"Tr¨¦s bon produit  surtout pour les cheuveux secs et abim¨¦s, redonne brilliance et souplesse.",5.0,Excellent produit
197027371,"J ai trouv¨¦ le produit fantastique, l odeur les cheveux doux et soyeux, je vais le recommander a toutes mes amies",5.0,"J ai trouv¨¦ le produit fantastique, l odeur les cheveux doux et soyeux, je vais le recommander a toutes mes amies"
197027415,"les cheveux sont soyeux, sentent bons, se coiffent bien, je ne peux demander mieux",4.0,"les cheveux sont soyeux, sentent bons, se coiffent bien, je ne peux demander mieux"
197027419,Enfin un produit qui me convien !  Mes cheveux sont tellement doux apr¨¦s !,5.0,Enfin un produit qui me convien !  Mes cheveux sont tellement doux apr¨¦s !
197027440,Tres bon produit. Facile ¨¤ utiliser . Laisse un parfum discret. Je le recommande ¨¤ tous.,4.0,Tres bon produit. Facile ¨¤ utiliser . Laisse un parfum discret. Je le recommande ¨¤ tous.
197027447,Excellente gamme de produit odeur discr¨¨te mais pr¨¦sente,5.0,Excellente gamme de produit odeur discr¨¨te mais pr¨¦sente
197028482,"le produit donnait de la brillance et de l'¨¦clat a mes cheveux , il avait une apparence plus saine , et le toucher plus doux",5.0,"le produit donnait de la brillance et de l'¨¦clat a mes cheveux , il avait une apparence plus saine , et le toucher plus doux"
196987489,"j'aime beaucoup ce produit, j'en ai essay¨¦ plusieurs et pour texture et effet et prix et meme la senteur est meilleur.  merci",5.0,"j'aime beaucoup ce produit, j'en ai essay¨¦ plusieurs et pour texture et effet et prix et meme la senteur est meilleur.  merci"
216086621,"J'utilise cette cr¨¨me depuis plusieurs ann¨¦e, excellente autant pour le jour ou la nuit d¨¦pendamment du type de peau, ne laisse pas de fini gras et donne un teint ¨¦clatant.",5.0,Lege et hydrate bien
206192209,"premi¨¨re fois que j¡¯ach¨¨te ce produit et compl¨¨tement d¨¦?u, mes cheveux sont devenus poreux et difficilement peignable",1.0,super collant et m¨ºlant
196987202,J'utilise r¨¦guli¨¨rement la teinture Nutrisse no: 610 depuis des ann¨¦es et je l'adore .Je conseille cette texture ¨¤ tout le monde car elle s'¨¦tend tr¨¨s bien .Elle donne de tr¨¨s bons r¨¦sultats .,5.0,J'utilise r¨¦guli¨¨rement la teinture Nutrisse no: 610 depuis des ann¨¦es et je l'adore .Je conseille cette texture ¨¤ tout le monde car elle s'¨¦tend tr¨¨s bien .Elle donne de tr¨¨s bons r¨¦sultats .
196986952,J'adore la couleur et la texture. Les cheveux reste doux et color¨¦s,4.0,J'adore la couleur et la texture. Les cheveux reste doux et color¨¦s
196987171,J'ai essay¨¦e la coloration nutrisse cr¨¨me - brun fonc¨¦ cendr¨¦ aujourd'hui. C'¨¦tait la premi¨¨re et derni¨¨re fois que j'essaie les produits de coloration garnier. Je souhaitais uniquement recouvrir quelques cheveux gris et mes cheveux ont ressortis violet!!!!! Quel horreur!!!,1.0,J'ai essay¨¦e la coloration nutrisse cr¨¨me - brun fonc¨¦ cendr¨¦ aujourd'hui. C'¨¦tait la premi¨¨re et derni¨¨re fois que j'essaie les produits de coloration garnier. Je souhaitais uniquement recouvrir quelques cheveux gris et mes cheveux ont ressortis violet!!!!! Quel horreur!!!
199190732,"J'ai achet¨¦ ce produit sous forme de boite cadeau(¨¦chantillon) je l'ai essay¨¦ et j'ai ador¨¦, Merci",5.0,Super
197027791,Je viens d'essayer mon shampoing garnier j'adore super doux,5.0,Je viens d'essayer mon shampoing garnier j'adore super doux
197027815,J'AIME VOS PRODUIT ET J'EN SUIS PLEINEMENT SATISFAITE,5.0,J'AIME VOS PRODUIT ET J'EN SUIS PLEINEMENT SATISFAITE
197029261,"g¨¦nial je n avais aucun frissotti,cheveux tres doux,sent tres bon j espere qu il ne sera pas trop dispendieux",4.0,"g¨¦nial je n avais aucun frissotti,cheveux tres doux,sent tres bon j espere qu il ne sera pas trop dispendieux"
197029455,Cheveux doux et sent vraiment bonTout les produit sont attrayant et sentent tous bons cheveux soyeux au toucher Merci :),5.0,Cheveux doux et sent vraiment bonTout les produit sont attrayant et sentent tous bons cheveux soyeux au toucher Merci :)
197029619,"J'ai toujours aimer les produits GArnier,mais avec leurs marques Whole Blend je dois dire qu'il ont briser des records .J'adooree la noix de coco alors je dois dire qu'avec le produit vanille et coco je suis amoureuse.Je peut voyager avec leurs shampoing le prix en moins.bravo=??",5.0,"J'ai toujours aimer les produits GArnier,mais avec leurs marques Whole Blend je dois dire qu'il ont briser des records .J'adooree la noix de coco alors je dois dire qu'avec le produit vanille et coco je suis amoureuse.Je peut voyager avec leurs shampoing le prix en moins.bravo=??"
197029628,"Je sens mes cheveux plus sains et ¨¦clatants! Je vois qu'ils sont plus forts et on l'air en sant¨¦. L'odeur est superbe, ca embome la pi¨¨ce et demeure lontemps dans mes cheveux. J'adore!",5.0,"Je sens mes cheveux plus sains et ¨¦clatants! Je vois qu'ils sont plus forts et on l'air en sant¨¦. L'odeur est superbe, ca embome la pi¨¨ce et demeure lontemps dans mes cheveux. J'adore!"
197029638,"J'ai ador¨¦  mon essai de ce shampoing.  Odeur tr¨¨s agr¨¦able  et  fra?che. Moussant, laissant les cheveux  doux, soyeux et plein de volume. Je ne peux plus m'en passer =??",4.0,"J'ai ador¨¦  mon essai de ce shampoing.  Odeur tr¨¨s agr¨¦able  et  fra?che. Moussant, laissant les cheveux  doux, soyeux et plein de volume. Je ne peux plus m'en passer =??"
197029688,"Moi et ma fille avons ador¨¦es la senteur et l'effet du produit, super!",5.0,"Moi et ma fille avons ador¨¦es la senteur et l'effet du produit, super!"
197029771,"Tr¨¨s bons produits accessibles partout, ¨¤ un prix abordable et dans une grande vari¨¦t¨¦ pour tous les go?ts",4.0,"Tr¨¨s bons produits accessibles partout, ¨¤ un prix abordable et dans une grande vari¨¦t¨¦ pour tous les go?ts"
197029810,"J'ai vraiment aimer le shampoo Whole Blend,mes cheveux ¨¦tais doux et sentais tellement bon,Je suis tres satisfaite  de mon achat.",5.0,"J'ai vraiment aimer le shampoo Whole Blend,mes cheveux ¨¦tais doux et sentais tellement bon,Je suis tres satisfaite  de mon achat."
197029832,Il sent tr¨¨s bon. Il laisse les cheveux soyeux et d'une belle brience. Ma soeur utilise toute la gamme et l'adore aussi.,3.0,Il sent tr¨¨s bon. Il laisse les cheveux soyeux et d'une belle brience. Ma soeur utilise toute la gamme et l'adore aussi.
197032749,Garnier poss¨¨de de tr¨¨s bon produits une gamme pour les cheveux blond blanc serais appr¨¦cier.,4.0,Garnier poss¨¨de de tr¨¨s bon produits une gamme pour les cheveux blond blanc serais appr¨¦cier.
197032754,"Depuis que j'ai d¨¦couvert ces produits, je les ai  adopt¨¦s. Ce sont  de bons produits ¨¤ prix abordables, le shampooing et le revitalisant rendent les cheveux souples et doux, facile ¨¤ d¨¦m¨ºler surtout pour les cheveux secs.",5.0,"Depuis que j'ai d¨¦couvert ces produits, je les ai  adopt¨¦s. Ce sont  de bons produits ¨¤ prix abordables, le shampooing et le revitalisant rendent les cheveux souples et doux, facile ¨¤ d¨¦m¨ºler surtout pour les cheveux secs."
197032760,Super shampooing! Mes cheveux ¨¦taient tr¨¨s doux!,4.0,Super shampooing! Mes cheveux ¨¦taient tr¨¨s doux!
197029095,Miel gel¨¦e  royale  et propolis  est un m¨¦lange r¨¦ussi,5.0,Miel gel¨¦e  royale  et propolis  est un m¨¦lange r¨¦ussi
197029121,Apr¨¨s avoir re?u des ¨¦chantillons derni¨¨rement je me suis procurer une bouteille de shampoing et une bouteille de revitalisant Whole Blends Tr¨¦sor de miel et je peux vous assurer que je suis plus que satisfaite du parfum pis reste au moin deux jours dans cheveux. Le revitalisant laisse les cheveux tr¨¨s doux et l¨¦ger contrairement ¨¤ d'autres qui ont un effet de lourdeur dans mes cheveux qui sont tr¨¨s ¨¦pais. Le couts des bouteilles est un peu cher mais il est tr¨¨s doux pour celle qui comme moi on le cuir chevelu sensible aux parfums trop prononc¨¦.,5.0,Apr¨¨s avoir re?u des ¨¦chantillons derni¨¨rement je me suis procurer une bouteille de shampoing et une bouteille de revitalisant Whole Blends Tr¨¦sor de miel et je peux vous assurer que je suis plus que satisfaite du parfum pis reste au moin deux jours dans cheveux. Le revitalisant laisse les cheveux tr¨¨s doux et l¨¦ger contrairement ¨¤ d'autres qui ont un effet de lourdeur dans mes cheveux qui sont tr¨¨s ¨¦pais. Le couts des bouteilles est un peu cher mais il est tr¨¨s doux pour celle qui comme moi on le cuir chevelu sensible aux parfums trop prononc¨¦.
197029172,"J'ai ador¨¦ l'odeur et la texture. La couleur ¨¦tait bien. Je vais acheter le shampoing, puisque mon revitalisant est maintenant termin¨¦.",4.0,"J'ai ador¨¦ l'odeur et la texture. La couleur ¨¦tait bien. Je vais acheter le shampoing, puisque mon revitalisant est maintenant termin¨¦."
197030214,excellent produitje vais l'acheterje vais le recommander ¨¤ mes amies,5.0,excellent produitje vais l'acheterje vais le recommander ¨¤ mes amies
197030216,"je trouve que le produit donne une belle chevelure ,douce et brillante. un cheveu en sant¨¦.  un grand merci et bravo pour vos bons produits",4.0,"je trouve que le produit donne une belle chevelure ,douce et brillante. un cheveu en sant¨¦.  un grand merci et bravo pour vos bons produits"
197030369,Tr¨¨s bon produit. Mes cheveux sont plus doux.,5.0,Tr¨¨s bon produit. Mes cheveux sont plus doux.
197030438,J'ai beaucoup aim¨¦ ce nouveau produit Tr¨¦sors de miel.  Tr¨¨s hydratant.  Senteur sensationnelle.,5.0,J'ai beaucoup aim¨¦ ce nouveau produit Tr¨¦sors de miel.  Tr¨¨s hydratant.  Senteur sensationnelle.
197030469,"rends les cheveux tr¨¨s doux et soyeux, et ne m¨¨le pas les cheveux vraiment un bon produit que je recommande",5.0,"rends les cheveux tr¨¨s doux et soyeux, et ne m¨¨le pas les cheveux vraiment un bon produit que je recommande"
197030523,J'adore! Rend mes cheveux tr¨¨s doux!!! Ne m¨ºle pas mes cheveux. Sent tr¨¨s bon.,4.0,J'adore! Rend mes cheveux tr¨¨s doux!!! Ne m¨ºle pas mes cheveux. Sent tr¨¨s bon.
197030549,"jaodre tout simplement , et je vais toujour me servir de vos produit un que jai pas asseyer sais le masque alors jaimerais bien gagner",5.0,"jaodre tout simplement , et je vais toujour me servir de vos produit un que jai pas asseyer sais le masque alors jaimerais bien gagner"
197030626,"Mes cheveux sont devenus souple etbien hydrat¨¦s apr¨¨s avoir utilis¨¦ le shampoing""Tr¨¦sor de miel""",5.0,"Mes cheveux sont devenus souple etbien hydrat¨¦s apr¨¨s avoir utilis¨¦ le shampoing""Tr¨¦sor de miel"""
197030875,"Wow, quel bon produit. La fragrance est si agr¨¦able ¨¤ sentir tout au long de la journ¨¦e. Les nouveaux produits de Garnier Tr¨¦sors de Miel correspondent ¨¤ mes besoins, ils laissent mes cheveux propres et doux.",5.0,"Wow, quel bon produit. La fragrance est si agr¨¦able ¨¤ sentir tout au long de la journ¨¦e. Les nouveaux produits de Garnier Tr¨¦sors de Miel correspondent ¨¤ mes besoins, ils laissent mes cheveux propres et doux."
197030959,"tres bon produit,tres facile a appliquer,sent tres bon,ne laisse aucun r¨¦sidu",4.0,"tres bon produit,tres facile a appliquer,sent tres bon,ne laisse aucun r¨¦sidu"
197030975,"J'adore le shampooing et revitalisant Whole Blend!!! Depuis que j'ai essayer ce shampooing ( gr?ce ¨¤ vos coupons) ¨¤ senteur de tr¨¦sor de miel, je ne peux plus m'en passer!!! Mes cheveux sont vraiment doux et sentent merveilleusement bons! F¨¦licitations pour vos produits! Et je recommande ces produits ¨¤ tout le monde! =??=??=??",5.0,"J'adore le shampooing et revitalisant Whole Blend!!! Depuis que j'ai essayer ce shampooing ( gr?ce ¨¤ vos coupons) ¨¤ senteur de tr¨¦sor de miel, je ne peux plus m'en passer!!! Mes cheveux sont vraiment doux et sentent merveilleusement bons! F¨¦licitations pour vos produits! Et je recommande ces produits ¨¤ tout le monde! =??=??=??"
197031013,C'est un excellent produit j'ai utilis¨¦ le shampoing et l'apr¨¨s shampoing mais cheveux sont plus facile ¨¤ coiffer et ¨¤ laisser je le conseil tout le temps ¨¤ mes clients,5.0,C'est un excellent produit j'ai utilis¨¦ le shampoing et l'apr¨¨s shampoing mais cheveux sont plus facile ¨¤ coiffer et ¨¤ laisser je le conseil tout le temps ¨¤ mes clients
197031065,Le parfum est tr¨¨s agr¨¦able et mes cheveux sont doux et facile ¨¤ coiffer.,5.0,Le parfum est tr¨¨s agr¨¦able et mes cheveux sont doux et facile ¨¤ coiffer.
197031091,"Wow, mes cheveux sont doux, soyeux et surtout... sentent magnifiquement bons :-) Merci beaucoup !",4.0,"Wow, mes cheveux sont doux, soyeux et surtout... sentent magnifiquement bons :-) Merci beaucoup !"
197031189,J'adore l'odeur de tr¨¦sor de miel.  Mes cheveux sont propre et soyeux chaque fois je l'utilise.  Ce produit est tout simplement fantastique et est fortement recommandable.,4.0,J'adore l'odeur de tr¨¦sor de miel.  Mes cheveux sont propre et soyeux chaque fois je l'utilise.  Ce produit est tout simplement fantastique et est fortement recommandable.
197031190,"J'adore ce produit. Je l'utilise r¨¦guli¨¨rement.  Il m'a aid¨¦ beaucoup avec mon cuir chevelu gras et ma perte de cheveux, ¨¤ cause de la propolis et de la gel¨¦e royale. Malheureusement je ne peux utiliser le revitalisant, car mes cheveux deviennent trop gras, mais le shampoing seul est parfais pour moi.",4.0,"J'adore ce produit. Je l'utilise r¨¦guli¨¨rement.  Il m'a aid¨¦ beaucoup avec mon cuir chevelu gras et ma perte de cheveux, ¨¤ cause de la propolis et de la gel¨¦e royale. Malheureusement je ne peux utiliser le revitalisant, car mes cheveux deviennent trop gras, mais le shampoing seul est parfais pour moi."
197031400,"Je suis contente d'avoir pris l'initiative d'utiliser ce Shampoing. J'ai aim¨¦ la texture de mes cheveux ¨¤ la suite de l'utilisation de ce produit. Ils ¨¦taient soyeux et brillants. Par contre, je pr¨¦f¨¨re les shampoings qui ont une senteur un peu plus fruit¨¦e.",3.0,"Je suis contente d'avoir pris l'initiative d'utiliser ce Shampoing. J'ai aim¨¦ la texture de mes cheveux ¨¤ la suite de l'utilisation de ce produit. Ils ¨¦taient soyeux et brillants. Par contre, je pr¨¦f¨¨re les shampoings qui ont une senteur un peu plus fruit¨¦e."
197031480,J'adore ce shampoing! Mes cheveux sont doux et sentent tellement bon! L'odeur est juste parfaite.,4.0,J'adore ce shampoing! Mes cheveux sont doux et sentent tellement bon! L'odeur est juste parfaite.
197031504,Je n'ai qu'un seule mot ¨¤ dire WOW !,5.0,Je n'ai qu'un seule mot ¨¤ dire WOW !
197031516,J'adore son parfum et surtout le bien ¨ºtre ressenti apr¨¨s avoir laver mes cheveux.Ce shampoing est parfait!,5.0,J'adore son parfum et surtout le bien ¨ºtre ressenti apr¨¨s avoir laver mes cheveux.Ce shampoing est parfait!
197031563,"L'odeur sens vraiment, mais vraiment bon et mes cheveux sont d¨¦j¨¤ plus soyeux ¨¤ l'application.",4.0,"L'odeur sens vraiment, mais vraiment bon et mes cheveux sont d¨¦j¨¤ plus soyeux ¨¤ l'application."
197031657,?a sent les vacances! Et en plus c'est efficace,5.0,?a sent les vacances! Et en plus c'est efficace
197031896,"Doux vous dites... je comprends et la senteur, moi qui aime le coco en plus. J'ai aussi essay¨¦ le conditionneur quel fraicheur... Merci et je vais en essay¨¦ une autre recette.",5.0,"Doux vous dites... je comprends et la senteur, moi qui aime le coco en plus. J'ai aussi essay¨¦ le conditionneur quel fraicheur... Merci et je vais en essay¨¦ une autre recette."
197031983,"emballage tr¨¨s attirant, senteur agr¨¦able et rend les chez doux",4.0,"emballage tr¨¨s attirant, senteur agr¨¦able et rend les chez doux"
197032250,C'est un produit formidable je vais le r¨¦utiliser encore!!,4.0,C'est un produit formidable je vais le r¨¦utiliser encore!!
197032371,Wow! C'est la premi¨¨re fois que je suis aussi satisfaite d'une ¨¦chantillon.,5.0,Wow! C'est la premi¨¨re fois que je suis aussi satisfaite d'une ¨¦chantillon.
197032466,cela a rendu mes cheveux doux et soyeux tout en les r¨¦parant des m¨¦faits des fers,5.0,cela a rendu mes cheveux doux et soyeux tout en les r¨¦parant des m¨¦faits des fers
197033640,"C'est un tr¨¨s bon produit,merci de me l'avoir fait essayer.C'est s?r que je continue ¨¤ prendre ce produit,merci pour les beaux coupons-rabais en bonus.",5.0,"C'est un tr¨¨s bon produit,merci de me l'avoir fait essayer.C'est s?r que je continue ¨¤ prendre ce produit,merci pour les beaux coupons-rabais en bonus."
197033691,L'odeur ¨¦tait tr¨¨s agr¨¦able et la texture tr¨¨s onctueuse ce qui facilitait l'application sur les cheveux.,3.0,L'odeur ¨¦tait tr¨¨s agr¨¦able et la texture tr¨¨s onctueuse ce qui facilitait l'application sur les cheveux.
197033697,"J'aime beaucoup les produits Garnier que j'utilise r¨¦guli¨¨rement, cr¨¨me ¨¤ main ou pour le corps shampoing.",4.0,"J'aime beaucoup les produits Garnier que j'utilise r¨¦guli¨¨rement, cr¨¨me ¨¤ main ou pour le corps shampoing."
197033719,"J'ai adorer le shampoing. Je serais pretes a le recommander a le peuple entier, car il a rendu mes cheveux illumineux.",4.0,"J'ai adorer le shampoing. Je serais pretes a le recommander a le peuple entier, car il a rendu mes cheveux illumineux."
197033760,"le parfum frais du shampoing dur tr¨¨s longtemps, tr¨¨s bonne qualit¨¦ !",5.0,"le parfum frais du shampoing dur tr¨¨s longtemps, tr¨¨s bonne qualit¨¦ !"
197033809,"ce produit donne du volume a mes cheveux apr¨¨s son utilisation, je crois qu'il nourit vraiment a la racine les cheveux ne sont pas lourds. facile d'application et donne une odeur agr¨¦able a la chevelure",5.0,"ce produit donne du volume a mes cheveux apr¨¨s son utilisation, je crois qu'il nourit vraiment a la racine les cheveux ne sont pas lourds. facile d'application et donne une odeur agr¨¦able a la chevelure"
197028360,Tr¨¨s  bon . Rend les cheveux doux et sans frisottis.  Excellent produit que je recommande ¨¤ tous.,5.0,Tr¨¨s  bon . Rend les cheveux doux et sans frisottis.  Excellent produit que je recommande ¨¤ tous.
197028375,"tres bon produit et tre sastisfaite et oui j'en parle a la famiil et merci,",4.0,"tres bon produit et tre sastisfaite et oui j'en parle a la famiil et merci,"
197028386,J'adore cette huile cheveux douxLisse en vie Beau cheveux en sant¨¦,5.0,J'adore cette huile cheveux douxLisse en vie Beau cheveux en sant¨¦
196987662,J'utilise Nutrisse depuis tr¨¨s longtemps pour la coloration de mes cheveux . J'ai essayer d'autres produits de coloration mais je suis toujours revenue ¨¤ Nutrisse. Merci Nutrisse.,4.0,J'utilise Nutrisse depuis tr¨¨s longtemps pour la coloration de mes cheveux . J'ai essayer d'autres produits de coloration mais je suis toujours revenue ¨¤ Nutrisse. Merci Nutrisse.
196959685,"Le shampoing Damage Eraser est g¨¦nial! Apr¨¨s deux utilisations, je voyais les r¨¦sultats. Il laisse les cheveux tr¨¨s doux et semble tout neufs!",4.0,"Le shampoing Damage Eraser est g¨¦nial! Apr¨¨s deux utilisations, je voyais les r¨¦sultats. Il laisse les cheveux tr¨¨s doux et semble tout neufs!"
196960581,Tr¨¨s beau pour mes cheveux. j'ai ador¨¦ :),3.0,Tr¨¨s beau pour mes cheveux. j'ai ador¨¦ :)
196960606,"Merci pour les echantillons, j'adore vos shampoing, il sont vraiment efficace et rend les cheveux plus sains",5.0,"Merci pour les echantillons, j'adore vos shampoing, il sont vraiment efficace et rend les cheveux plus sains"
196960622,"Quand meme bien mais faut l utiliser regulierement pour voir l efft d¨¦sir¨¦.Sent tres bon, bref c est un bon produit pour le. Prix sans s attendre a des miraclesMerci",4.0,"Quand meme bien mais faut l utiliser regulierement pour voir l efft d¨¦sir¨¦.Sent tres bon, bref c est un bon produit pour le. Prix sans s attendre a des miraclesMerci"
196960687,"j ai fait decouvert se merveilleux shampoing a ma mere qui sur moi qui est les cheveux frisees et crepus fais des miracles ,merci pour se merveilleux produit!!",4.0,"j ai fait decouvert se merveilleux shampoing a ma mere qui sur moi qui est les cheveux frisees et crepus fais des miracles ,merci pour se merveilleux produit!!"
196960688,je ladore jaime bien se shampooing et le revitalisants jafore,5.0,je ladore jaime bien se shampooing et le revitalisants jafore
196960700,"Super satisfait de ce produits ,  r¨¦pare les cheveux endommag¨¦ sans aucun probl¨¨me",4.0,"Super satisfait de ce produits ,  r¨¦pare les cheveux endommag¨¦ sans aucun probl¨¨me"
196960763,"Moi et ma fille utilisons ce produit depuis d¨¦j¨¤ quelques temps. Et oui le produit est fantastique.nos cheveux ont une texture et une brillance incroyable.ayant tout les cheveux tr¨¨s longs et fin ,ils sont fragiles. Nous recommandons ce produit ¨¤ tout le monde.",5.0,"Moi et ma fille utilisons ce produit depuis d¨¦j¨¤ quelques temps. Et oui le produit est fantastique.nos cheveux ont une texture et une brillance incroyable.ayant tout les cheveux tr¨¨s longs et fin ,ils sont fragiles. Nous recommandons ce produit ¨¤ tout le monde."
196960791,"Mes cheveux sont secs et abim¨¦s mais avec le shampoing, revitalisant et le pansement pour pointes fourchues ils sont beaucoup plus beaux, brillants et ont l'air plus en sant¨¦.",5.0,"Mes cheveux sont secs et abim¨¦s mais avec le shampoing, revitalisant et le pansement pour pointes fourchues ils sont beaucoup plus beaux, brillants et ont l'air plus en sant¨¦."
196960813,"tr¨¨s bon  produit , je l'utilise r¨¦guli¨¨rement",4.0,"tr¨¨s bon  produit , je l'utilise r¨¦guli¨¨rement"
196960831,J'ai essay¨¦ nouvellement le shampoing et revitalisant et j'ai beaucoup aim¨¦,5.0,J'ai essay¨¦ nouvellement le shampoing et revitalisant et j'ai beaucoup aim¨¦
196960863,ok c'est un tres bon produit que j'adore et que j'utilise,5.0,ok c'est un tres bon produit que j'adore et que j'utilise
196960928,mes cheveux qui ¨¦taient fragile et apres 2 fois d'utilisation mes cheveux sont devenu fort.  merci pour ce bon produit,5.0,mes cheveux qui ¨¦taient fragile et apres 2 fois d'utilisation mes cheveux sont devenu fort.  merci pour ce bon produit
196960969,Odeur tr¨¨s agr¨¦able et laisse mes cheveux soyeux et d'apparance saine apr¨¨s chaque shampooing.,5.0,Odeur tr¨¨s agr¨¦able et laisse mes cheveux soyeux et d'apparance saine apr¨¨s chaque shampooing.
196961070,Bonjour merci beaucoup de nous offrir de si bon produit vous faite partie de nos vie,5.0,Bonjour merci beaucoup de nous offrir de si bon produit vous faite partie de nos vie
196961087,Un shampooing qui apporte beaucoup de bien etre a la chevelure! D'apparence saine et hydrater,5.0,Un shampooing qui apporte beaucoup de bien etre a la chevelure! D'apparence saine et hydrater
196961096,"J'adore tellement les produits Garnier. La derni¨¨re gamme qui vient de sortir, j'ai h?te d'essayer ca! Mes cheveux on beaucoup de mis¨¨re dans l'environnement o¨´ je travailles, ils ont besoin d'un petit 'boost' !Merci Garnier!",5.0,"J'adore tellement les produits Garnier. La derni¨¨re gamme qui vient de sortir, j'ai h?te d'essayer ca! Mes cheveux on beaucoup de mis¨¨re dans l'environnement o¨´ je travailles, ils ont besoin d'un petit 'boost' !Merci Garnier!"
196961162,j' adore l' odeur !!!  mes cheveux sont devenu doux,4.0,j' adore l' odeur !!!  mes cheveux sont devenu doux
196961175,J'aime quand mes cheveux on l'air fort et soyeux se produit fait l'effet escompt¨¦ qualit¨¦ prix c'est merveilleux on paie pas trop cher et on a la qualit¨¦ prix c'est quand m¨ºme tr¨¨s efficace comme produit je recommande ce produit ¨¤ tout le monde que je conna?t,4.0,J'aime quand mes cheveux on l'air fort et soyeux se produit fait l'effet escompt¨¦ qualit¨¦ prix c'est merveilleux on paie pas trop cher et on a la qualit¨¦ prix c'est quand m¨ºme tr¨¨s efficace comme produit je recommande ce produit ¨¤ tout le monde que je conna?t
196961213,J'avais les cheveux vraiment secs et endommag¨¦s. Je ne savais plus quoi utilis¨¦ comme produit pour aider ma chevelure. J'Adore le Damage Eraser! Il fait vraiment bien la job!,5.0,J'avais les cheveux vraiment secs et endommag¨¦s. Je ne savais plus quoi utilis¨¦ comme produit pour aider ma chevelure. J'Adore le Damage Eraser! Il fait vraiment bien la job!
196961270,Ma femme achete que vos produit donc nous somme devenu Accro ¨¤ vos produit merci,5.0,Ma femme achete que vos produit donc nous somme devenu Accro ¨¤ vos produit merci
196961274,"En moins d'un mois, j'ai vu mes pointes pass¨¦es de ""grichou"" a de la ""soie"".",5.0,"En moins d'un mois, j'ai vu mes pointes pass¨¦es de ""grichou"" a de la ""soie""."
196961275,Les produits fructis sont peu co?teux et offre des r¨¦sultats visible ! Enfin un produit qui offre du concret sans couter 30$ la bouteille,5.0,Les produits fructis sont peu co?teux et offre des r¨¦sultats visible ! Enfin un produit qui offre du concret sans couter 30$ la bouteille
196961311,BonjourJe viens juste de commencer votre produit Je vois pas de diff¨¦rence pour l'instant ¨¤ part que le cuire chevelues me d¨¦mangent moinsMerci,4.0,BonjourJe viens juste de commencer votre produit Je vois pas de diff¨¦rence pour l'instant ¨¤ part que le cuire chevelues me d¨¦mangent moinsMerci
196961312,"C'est un bon produit ! Rapport qualit¨¦ prix tr¨¨s bon , je le trouve un peu ** lourd ** , mais il fais une belle action sur mes cheveux ! Je le recommande !",4.0,"C'est un bon produit ! Rapport qualit¨¦ prix tr¨¨s bon , je le trouve un peu ** lourd ** , mais il fais une belle action sur mes cheveux ! Je le recommande !"
196961384,Jaime enormement il resuit beaucoup la cassire des cheveux je le recommande,5.0,Jaime enormement il resuit beaucoup la cassire des cheveux je le recommande
196961388,J'adore et l'odeur woww ?a sent tellement bon !!!!,4.0,J'adore et l'odeur woww ?a sent tellement bon !!!!
196961453,"Bonjour, j aime bien ce produit, c est tres efficace, mes cheveux sont plus fort et doux",4.0,"Bonjour, j aime bien ce produit, c est tres efficace, mes cheveux sont plus fort et doux"
196961466,J'adore j'utilise tout.les.jours ma famille aussi,5.0,J'adore j'utilise tout.les.jours ma famille aussi
196961482,Depuis que je me sers du produit orange Damage mes cheveux sont doux et j'ai moins de la difficult¨¦s ¨¤ les coiff¨¦e. Et pour ma fille ses cheveux sont moins rebelle. Pour le prix c'est fantastiqueLine Thibault,5.0,Depuis que je me sers du produit orange Damage mes cheveux sont doux et j'ai moins de la difficult¨¦s ¨¤ les coiff¨¦e. Et pour ma fille ses cheveux sont moins rebelle. Pour le prix c'est fantastiqueLine Thibault
196961509,"J'aime l'aspect que donne au cheveux, brillance, un cheveux sain et plus en sant¨¦. J'ai des cheveux fin et cassant et beaucoup moin apres l'utilisation.Et quoi dire du parfum que procure ce produit. Wow !!!",5.0,"J'aime l'aspect que donne au cheveux, brillance, un cheveux sain et plus en sant¨¦. J'ai des cheveux fin et cassant et beaucoup moin apres l'utilisation.Et quoi dire du parfum que procure ce produit. Wow !!!"
196961519,"J'adore le produit. Depuis que j'ai essay¨¦, je le recommande!",5.0,"J'adore le produit. Depuis que j'ai essay¨¦, je le recommande!"
